CustomerID,LastPurchaseDate,TotalOrders,TotalRevenue,DaysSinceLastPurchase,Churn
16844.0,2010-05-26 10:29:00,2,614.34,197,1
16845.0,2010-03-31 13:09:00,1,253.88,253,1
16846.0,2010-05-11 13:45:00,2,628.09,212,1
16847.0,2010-03-31 13:32:00,1,421.45000000000005,253,1
16848.0,2010-11-28 12:38:00,3,1130.2,11,0
16853.0,2009-12-08 17:32:00,1,-67.5,366,1
16854.0,2010-10-18 16:31:00,2,1408.96,52,0
16856.0,2010-10-18 11:54:00,2,323.09000000000003,52,0
16857.0,2010-09-23 10:49:00,1,352.8,77,0
16858.0,2010-12-08 14:52:00,16,4085.7400000000002,1,0
16859.0,2010-10-19 09:07:00,5,1184.6,51,0
16860.0,2010-09-13 10:05:00,4,1593.67,87,0
16861.0,2010-12-06 15:09:00,4,750.72,3,0
16862.0,2010-06-10 13:05:00,4,662.33,182,1
16863.0,2010-12-08 08:58:00,2,495.72,1,0
16864.0,2010-10-01 16:16:00,2,409.25,69,0
16865.0,2010-11-03 11:34:00,1,130.95,36,0
16867.0,2010-01-19 09:11:00,1,76.74000000000001,324,1
16868.0,2010-11-10 13:17:00,3,393.39,29,0
16870.0,2010-08-27 13:53:00,1,450.15999999999997,104,1
16872.0,2010-10-08 15:20:00,3,533.11,62,0
16873.0,2010-10-06 15:34:00,7,7480.72,64,0
16874.0,2010-11-25 13:08:00,1,217.74,14,0
16875.0,2010-10-01 16:51:00,11,2029.73,69,0
16876.0,2010-11-01 11:59:00,1,136.01,38,0
16879.0,2010-10-15 14:51:00,2,-140.95999999999998,55,0
16880.0,2010-08-03 13:54:00,1,321.78,128,1
16883.0,2010-12-03 10:33:00,19,2109.91,6,0
16884.0,2010-06-01 12:45:00,2,644.08,191,1
16885.0,2010-11-19 12:51:00,1,239.23000000000002,20,0
16886.0,2010-09-21 11:46:00,2,0.0,79,0
16887.0,2010-11-04 11:29:00,2,465.84000000000003,35,0
16888.0,2010-11-04 12:39:00,3,437.15,35,0
16889.0,2010-11-07 10:46:00,3,952.23,32,0
16890.0,2010-08-20 11:23:00,3,285.41,111,1
16891.0,2010-12-03 11:35:00,7,1247.1200000000001,6,0
16892.0,2010-06-03 15:17:00,2,236.56,189,1
16893.0,2010-12-08 12:06:00,2,255.84,1,0
16894.0,2010-07-25 15:43:00,5,1282.36,137,1
16895.0,2010-09-27 11:13:00,4,902.28,73,0
16896.0,2010-06-02 15:40:00,1,103.95,190,1
16898.0,2010-12-09 14:29:00,4,443.21,0,0
16899.0,2010-11-26 11:28:00,2,439.46000000000004,13,0
16901.0,2009-12-10 16:30:00,1,204.26,364,1
16903.0,2010-11-24 14:55:00,3,656.74,15,0
16904.0,2010-12-07 13:30:00,7,1378.1,2,0
16905.0,2010-12-03 10:43:00,13,1919.02,6,0
16906.0,2010-10-07 15:01:00,3,869.03,63,0
16907.0,2010-12-09 16:52:00,5,726.25,0,0
16908.0,2009-12-17 13:38:00,2,153.59,357,1
16911.0,2010-03-22 15:57:00,3,251.35,262,1
16912.0,2010-10-14 14:11:00,4,1904.93,56,0
16913.0,2010-02-26 12:09:00,2,310.46999999999997,286,1
16915.0,2010-11-18 08:31:00,5,921.5,21,0
16916.0,2010-12-02 13:14:00,3,547.14,7,0
16917.0,2010-03-17 15:24:00,2,1457.3600000000001,267,1
16918.0,2010-10-13 15:37:00,12,2094.72,57,0
16919.0,2010-12-06 12:52:00,18,2457.36,3,0
16920.0,2010-10-24 14:07:00,1,355.45,46,0
16921.0,2010-09-23 14:08:00,2,276.88,77,0
16922.0,2010-05-16 11:24:00,1,611.08,207,1
16923.0,2010-11-29 13:59:00,15,6126.55,10,0
16925.0,2010-06-17 15:03:00,1,125.65,175,1
16926.0,2010-12-03 13:42:00,6,1180.15,6,0
16928.0,2010-12-01 15:21:00,15,1212.08,8,0
16931.0,2010-12-05 11:40:00,3,629.4,4,0
16932.0,2010-10-12 14:14:00,2,278.77,58,0
16933.0,2010-11-15 14:36:00,11,2569.52,24,0
16934.0,2010-11-21 11:39:00,5,1139.81,18,0
16935.0,2010-11-23 09:16:00,3,535.1,16,0
16936.0,2010-11-19 11:54:00,1,288.49,20,0
16937.0,2010-07-28 17:56:00,1,202.1,134,1
16938.0,2010-11-23 13:01:00,5,4306.8,16,0
16939.0,2010-08-08 12:24:00,3,449.0,123,1
16940.0,2010-09-15 12:53:00,8,3195.5299999999997,85,0
16941.0,2010-04-07 11:13:00,1,33.0,246,1
16943.0,2010-06-18 11:16:00,4,0.0,174,1
16944.0,2010-04-09 11:03:00,1,101.36,244,1
16945.0,2010-11-11 12:19:00,16,4185.16,28,0
16946.0,2010-11-21 14:06:00,6,1199.54,18,0
16947.0,2010-11-02 15:52:00,9,490.25,37,0
16948.0,2010-10-06 13:08:00,4,433.75,64,0
16950.0,2010-12-07 15:20:00,10,2546.63,2,0
16952.0,2010-09-24 15:35:00,3,631.17,76,0
16954.0,2010-11-25 14:57:00,12,3952.25,14,0
16955.0,2010-12-06 10:38:00,6,767.49,3,0
16958.0,2010-09-30 14:25:00,1,809.44,70,0
16960.0,2010-11-14 12:17:00,6,1514.93,25,0
16961.0,2010-11-25 15:55:00,5,538.84,14,0
16962.0,2010-10-26 11:36:00,1,251.04,44,0
16964.0,2009-12-06 12:53:00,2,207.85,368,1
16970.0,2010-03-23 13:50:00,1,71.4,261,1
16972.0,2010-11-22 10:59:00,2,786.25,17,0
16973.0,2010-11-18 13:56:00,1,127.0,21,0
16974.0,2010-07-05 10:18:00,2,365.5,157,1
16975.0,2010-10-22 10:35:00,5,902.4200000000001,48,0
16977.0,2010-11-09 13:17:00,4,496.0,30,0
16978.0,2010-02-11 16:33:00,2,424.55,301,1
16979.0,2010-11-21 13:23:00,4,978.04,18,0
16980.0,2010-10-07 14:05:00,1,394.37,63,0
16981.0,2010-06-17 15:49:00,1,-4620.86,175,1
16983.0,2010-12-05 12:34:00,5,1778.97,4,0
16984.0,2010-11-05 14:01:00,14,6207.0,34,0
16985.0,2010-11-28 12:12:00,15,5084.14,11,0
16986.0,2010-09-20 15:00:00,9,3015.55,80,0
16987.0,2010-11-28 15:24:00,5,898.95,11,0
16988.0,2010-11-25 09:22:00,1,256.55,14,0
16990.0,2010-10-13 11:42:00,1,165.0,57,0
16991.0,2010-10-14 14:08:00,1,1041.21,56,0
16992.0,2010-11-17 15:21:00,9,3858.2400000000002,22,0
16993.0,2010-09-02 17:45:00,3,1688.15,98,1
16994.0,2010-03-23 16:19:00,1,-779.32,261,1
16995.0,2010-12-02 17:09:00,1,-1.25,7,0
16996.0,2010-11-22 14:33:00,4,616.7,17,0
16998.0,2010-09-21 14:39:00,1,107.0,79,0
17000.0,2010-11-08 13:35:00,2,406.3,31,0
17001.0,2010-11-28 12:25:00,8,2651.23,11,0
17002.0,2010-09-22 13:51:00,4,1077.82,78,0
17003.0,2010-11-02 13:15:00,4,830.16,37,0
17004.0,2010-11-12 13:17:00,2,1012.22,27,0
17005.0,2010-08-26 10:57:00,3,732.41,105,1
17006.0,2010-11-12 13:43:00,4,854.54,27,0
17007.0,2010-09-28 13:51:00,1,230.17000000000002,72,0
17008.0,2010-10-06 15:19:00,1,81.36,64,0
17009.0,2010-06-06 16:01:00,1,242.06,186,1
17011.0,2010-03-02 13:50:00,3,265.8,282,1
17012.0,2009-12-14 17:34:00,1,384.16,360,1
17013.0,2010-04-15 15:04:00,2,-3224.76,238,1
17016.0,2010-05-12 12:32:00,1,552.4,211,1
17017.0,2010-12-09 15:35:00,18,-486.6999999999997,0,0
17018.0,2010-11-17 14:23:00,4,1367.6,22,0
17019.0,2010-12-06 12:55:00,10,2678.89,3,0
17020.0,2010-06-15 13:06:00,2,935.62,177,1
17021.0,2010-09-23 20:01:00,6,1182.22,77,0
17022.0,2010-10-03 10:27:00,1,189.0,67,0
17023.0,2010-10-18 15:37:00,3,800.18,52,0
17025.0,2010-12-01 15:46:00,4,1152.87,8,0
17026.0,2010-12-05 12:47:00,2,54.15,4,0
17027.0,2010-09-19 14:11:00,3,436.82,81,0
17028.0,2010-05-07 15:33:00,3,1593.83,216,1
17029.0,2010-11-22 10:46:00,5,1421.3,17,0
17031.0,2010-11-26 15:17:00,4,2393.5,13,0
17032.0,2010-09-24 10:20:00,13,2150.06,76,0
17033.0,2010-11-07 12:55:00,1,302.65000000000003,32,0
17034.0,2010-10-28 18:10:00,3,504.75,42,0
17035.0,2010-04-27 14:11:00,2,180.06,226,1
17036.0,2010-11-21 14:26:00,1,176.9,18,0
17038.0,2010-10-20 16:04:00,1,630.77,50,0
17039.0,2010-04-14 12:56:00,1,1954.99,239,1
17040.0,2010-06-07 15:08:00,1,13.52,185,1
17041.0,2010-11-07 12:56:00,3,604.71,32,0
17043.0,2010-11-29 15:06:00,4,881.37,10,0
17044.0,2010-11-30 10:48:00,13,10970.17,9,0
17045.0,2010-11-28 13:09:00,2,488.24,11,0
17046.0,2010-09-21 13:40:00,4,1264.05,79,0
17047.0,2010-10-04 09:14:00,3,1188.33,66,0
17048.0,2010-09-28 16:50:00,5,1127.13,72,0
17049.0,2010-11-29 13:00:00,14,3999.0,10,0
17050.0,2010-11-29 17:20:00,6,1162.82,10,0
17051.0,2010-09-19 15:09:00,3,467.25,81,0
17055.0,2010-09-20 12:21:00,1,239.55,80,0
17056.0,2009-12-01 12:55:00,1,128.60000000000002,373,1
17057.0,2010-04-22 19:21:00,1,294.74,231,1
17059.0,2010-12-05 12:35:00,6,2489.79,4,0
17062.0,2010-12-09 12:37:00,4,669.85,0,0
17063.0,2010-11-25 14:08:00,12,2155.29,14,0
17065.0,2010-03-12 11:41:00,2,194.7,272,1
17066.0,2009-12-13 13:24:00,1,228.34,361,1
17067.0,2009-12-15 08:39:00,3,454.54,359,1
17068.0,2010-12-06 13:58:00,28,4595.09,3,0
17069.0,2010-12-01 16:49:00,9,3063.18,8,0
17070.0,2010-10-25 15:57:00,1,133.18,45,0
17071.0,2010-11-25 17:25:00,6,1352.97,14,0
17072.0,2010-03-24 16:33:00,1,282.05,260,1
17074.0,2010-05-26 12:04:00,1,203.05,197,1
17075.0,2010-10-06 13:24:00,6,1407.61,64,0
17076.0,2010-11-12 10:51:00,3,401.66999999999996,27,0
17077.0,2010-05-10 16:36:00,1,306.0,213,1
17080.0,2010-11-25 17:55:00,5,669.91,14,0
17081.0,2010-11-09 12:44:00,4,674.23,30,0
17082.0,2010-11-10 09:19:00,4,2728.18,29,0
17083.0,2010-11-02 12:19:00,8,2629.3,37,0
17084.0,2010-11-08 14:20:00,2,2249.97,31,0
17085.0,2010-11-28 11:49:00,26,6202.36,11,0
17087.0,2009-12-02 10:41:00,1,221.53,372,1
17089.0,2010-11-18 15:33:00,1,128.45,21,0
17090.0,2010-11-30 10:49:00,7,1014.09,9,0
17091.0,2010-12-07 09:55:00,14,3974.69,2,0
17092.0,2010-09-28 14:27:00,10,3785.53,72,0
17093.0,2010-04-26 10:22:00,1,235.88,227,1
17094.0,2010-10-12 10:48:00,1,100.2,58,0
17095.0,2010-10-11 16:25:00,6,1224.39,59,0
17096.0,2010-11-24 11:19:00,10,2698.15,15,0
17097.0,2010-12-09 14:55:00,2,386.03,0,0
17098.0,2010-11-23 12:13:00,3,591.0699999999999,16,0
17099.0,2010-06-24 16:25:00,1,582.17,168,1
17101.0,2010-11-10 10:15:00,3,885.3199999999999,29,0
17103.0,2009-12-17 14:08:00,1,424.3,357,1
17104.0,2010-10-12 12:21:00,1,474.03,58,0
17106.0,2010-11-15 14:11:00,1,491.23,24,0
17107.0,2010-11-07 13:51:00,6,5236.39,32,0
17108.0,2010-02-14 12:22:00,1,174.95,298,1
17109.0,2010-10-29 15:56:00,2,410.42,41,0
17110.0,2010-07-07 12:21:00,2,347.4,155,1
17111.0,2010-10-10 15:21:00,1,227.97,60,0
17112.0,2010-07-25 11:14:00,1,205.17,137,1
17113.0,2010-07-22 17:00:00,8,2109.16,140,1
17115.0,2010-07-05 13:57:00,8,1809.39,157,1
17116.0,2010-03-01 16:29:00,1,389.78,283,1
17121.0,2010-11-02 11:47:00,1,314.74,37,0
17122.0,2010-11-16 14:38:00,3,432.18,23,0
17123.0,2010-09-26 12:06:00,2,631.87,74,0
17126.0,2010-11-23 10:27:00,4,1065.69,16,0
17127.0,2010-10-07 09:54:00,5,1155.0300000000002,63,0
17129.0,2010-07-07 13:46:00,1,31.85,155,1
17130.0,2010-01-26 16:47:00,1,-18.38,317,1
17132.0,2010-09-13 16:31:00,2,1272.8,87,0
17133.0,2010-08-24 16:11:00,6,8079.85,107,1
17134.0,2010-09-23 18:32:00,1,212.1,77,0
17135.0,2010-12-03 09:31:00,5,803.51,6,0
17136.0,2010-02-15 13:13:00,1,231.68,297,1
17137.0,2010-10-19 14:51:00,6,1133.63,51,0
17138.0,2010-11-15 13:15:00,6,4036.77,24,0
17139.0,2010-11-15 12:19:00,14,8906.04,24,0
17141.0,2010-10-17 14:54:00,4,754.33,53,0
17142.0,2010-10-31 14:52:00,3,704.75,39,0
17143.0,2010-10-18 15:27:00,2,924.11,52,0
17145.0,2010-08-31 16:53:00,7,3014.64,100,1
17146.0,2010-10-05 19:56:00,13,5046.21,65,0
17147.0,2010-10-22 08:53:00,10,1389.51,48,0
17149.0,2010-09-14 14:56:00,1,143.10000000000002,86,0
17150.0,2010-11-28 11:27:00,6,1375.65,11,0
17151.0,2009-12-04 14:56:00,1,231.90000000000003,370,1
17152.0,2010-10-10 12:40:00,1,327.0,60,0
17155.0,2010-06-30 09:24:00,5,640.76,162,1
17156.0,2010-08-12 15:53:00,2,572.07,119,1
17157.0,2010-08-16 13:22:00,17,4832.9,115,1
17158.0,2010-06-10 10:38:00,3,695.33,182,1
17159.0,2010-08-19 11:48:00,2,560.71,112,1
17160.0,2010-11-30 17:43:00,12,6683.33,9,0
17161.0,2010-09-21 16:44:00,1,856.01,79,0
17163.0,2010-09-20 10:08:00,2,406.68,80,0
17165.0,2010-11-23 13:35:00,7,1624.95,16,0
17167.0,2010-11-25 10:05:00,3,867.11,14,0
17168.0,2010-07-29 12:33:00,1,400.2,133,1
17169.0,2010-05-28 08:44:00,2,313.0,195,1
17170.0,2010-11-30 15:55:00,3,118.98,9,0
17171.0,2010-02-16 12:02:00,1,159.68,296,1
17172.0,2010-10-08 14:09:00,4,597.73,62,0
17176.0,2010-07-01 12:11:00,2,596.1899999999999,161,1
17177.0,2010-07-22 14:53:00,1,119.5,140,1
17178.0,2009-12-08 16:20:00,1,436.71,366,1
17179.0,2010-11-22 15:52:00,3,795.47,17,0
17180.0,2010-10-13 16:58:00,8,1455.95,57,0
17181.0,2010-12-01 12:38:00,2,225.45000000000002,8,0
17182.0,2010-10-13 10:09:00,2,321.3,57,0
17184.0,2010-05-19 14:24:00,2,198.41000000000003,204,1
17185.0,2010-04-27 12:15:00,3,229.46,226,1
17187.0,2010-07-01 14:38:00,1,263.76,161,1
17188.0,2010-09-30 11:23:00,8,2086.25,70,0
17189.0,2010-05-27 20:11:00,3,573.23,195,1
17190.0,2010-11-01 14:22:00,5,1298.3,38,0
17191.0,2010-12-06 14:46:00,12,2715.42,3,0
17192.0,2010-06-21 16:07:00,1,77.83,171,1
17193.0,2010-11-18 16:57:00,3,580.14,21,0
17194.0,2010-06-27 13:16:00,1,549.88,165,1
17195.0,2010-02-22 13:05:00,1,562.98,290,1
17196.0,2010-10-08 11:31:00,1,352.9,62,0
17198.0,2010-12-09 13:34:00,2,521.66,0,0
17199.0,2010-05-06 13:53:00,1,145.12,217,1
17200.0,2010-11-17 13:04:00,4,356.71,22,0
17201.0,2010-07-04 11:40:00,4,883.81,158,1
17202.0,2010-10-15 11:25:00,1,160.65,55,0
17203.0,2010-11-16 13:07:00,4,2012.03,23,0
17204.0,2010-11-30 17:58:00,6,3910.78,9,0
17205.0,2010-10-19 16:11:00,2,615.27,51,0
17207.0,2010-02-25 19:08:00,1,303.21999999999997,287,1
17208.0,2010-11-09 12:50:00,1,115.35,30,0
17209.0,2010-02-28 16:01:00,3,611.6,284,1
17210.0,2010-11-12 12:15:00,1,253.37,27,0
17211.0,2010-12-05 12:44:00,7,1702.43,4,0
17212.0,2010-09-07 15:46:00,2,567.5600000000001,93,1
17213.0,2010-12-08 13:03:00,10,2337.85,1,0
17215.0,2010-09-01 13:39:00,1,186.15,99,1
17216.0,2010-06-03 13:03:00,1,65.05,189,1
17217.0,2010-03-30 13:35:00,1,104.5,254,1
17218.0,2010-12-06 15:25:00,9,2231.96,3,0
17219.0,2010-10-19 11:29:00,1,144.9,51,0
17220.0,2010-10-18 11:25:00,7,1283.5,52,0
17221.0,2010-04-27 10:27:00,3,643.39,226,1
17222.0,2010-08-19 13:48:00,5,1250.86,112,1
17223.0,2010-12-06 14:08:00,2,446.74,3,0
17224.0,2010-07-26 13:30:00,1,100.86,136,1
17225.0,2010-05-07 11:38:00,1,131.15,216,1
17226.0,2010-09-21 10:10:00,2,506.63,79,0
17227.0,2010-12-06 11:16:00,7,1082.71,3,0
17228.0,2010-12-07 10:06:00,7,1271.1499999999999,2,0
17230.0,2010-05-26 10:34:00,12,6229.24,197,1
17231.0,2010-11-15 15:03:00,21,3963.25,24,0
17233.0,2010-09-17 13:20:00,2,369.98,83,0
17235.0,2010-12-02 13:38:00,7,1354.82,7,0
17236.0,2010-10-25 11:43:00,6,1013.13,45,0
17237.0,2010-11-29 11:51:00,2,687.39,10,0
17238.0,2010-12-03 15:10:00,17,4038.45,6,0
17239.0,2010-11-17 15:28:00,4,794.2,22,0
17240.0,2010-04-22 15:44:00,1,130.6,231,1
17241.0,2010-11-19 13:01:00,12,2744.14,20,0
17242.0,2010-09-09 10:44:00,3,1754.24,91,1
17243.0,2010-12-05 10:03:00,51,12080.66,4,0
17244.0,2010-11-21 13:53:00,4,871.14,18,0
17245.0,2010-01-19 15:39:00,1,200.18,324,1
17246.0,2010-06-11 12:36:00,2,38.92,181,1
17248.0,2010-08-15 11:55:00,1,227.51,116,1
17249.0,2010-10-07 11:33:00,1,68.03,63,0
17251.0,2010-11-22 10:46:00,3,520.45,17,0
17254.0,2010-11-03 14:00:00,1,198.29,36,0
17255.0,2010-11-14 14:56:00,2,500.72,25,0
17256.0,2010-08-15 13:19:00,3,258.93,116,1
17257.0,2010-09-29 12:51:00,2,192.73,71,0
17258.0,2010-11-08 12:37:00,2,417.3,31,0
17259.0,2010-12-06 12:55:00,5,1285.97,3,0
17260.0,2010-10-24 13:21:00,1,120.95,46,0
17261.0,2010-07-18 11:49:00,1,230.44,144,1
17262.0,2010-12-08 13:30:00,7,1504.26,1,0
17264.0,2010-10-11 12:52:00,1,279.59,59,0
17266.0,2010-07-28 16:39:00,2,207.09,134,1
17268.0,2010-09-20 12:34:00,7,970.25,80,0
17269.0,2010-11-19 11:12:00,1,537.46,20,0
17270.0,2010-08-27 14:09:00,2,604.4,104,1
17271.0,2009-12-03 13:49:00,1,210.39,371,1
17273.0,2010-10-11 15:57:00,1,141.12,59,0
17274.0,2010-11-09 12:06:00,1,465.4,30,0
17275.0,2010-11-21 13:26:00,1,114.52,18,0
17276.0,2010-11-05 10:42:00,2,451.34000000000003,34,0
17278.0,2010-05-23 13:49:00,1,25.2,200,1
17280.0,2010-09-27 16:46:00,1,118.85999999999999,73,0
17281.0,2010-11-30 18:05:00,6,797.8499999999999,9,0
17282.0,2010-09-09 19:23:00,2,636.25,91,1
17283.0,2010-11-26 11:53:00,1,188.46,13,0
17284.0,2010-11-15 17:14:00,4,686.54,24,0
17285.0,2010-03-21 13:38:00,2,428.34,263,1
17286.0,2010-11-04 13:52:00,2,241.56,35,0
17287.0,2010-12-07 12:43:00,18,3031.6,2,0
17288.0,2010-11-14 13:42:00,4,1080.25,25,0
17289.0,2010-11-28 13:40:00,7,1133.73,11,0
17290.0,2010-11-23 11:13:00,6,976.2,16,0
17292.0,2010-08-24 17:14:00,2,271.75,107,1
17293.0,2010-11-10 16:31:00,8,1899.1200000000001,29,0
17294.0,2010-02-08 16:12:00,2,467.78999999999996,304,1
17296.0,2009-12-09 14:01:00,1,338.13,365,1
17298.0,2010-11-30 17:55:00,4,454.1,9,0
17299.0,2010-09-26 13:40:00,2,346.97,74,0
17300.0,2010-11-14 10:56:00,2,393.64,25,0
17301.0,2010-03-25 13:16:00,1,132.8,259,1
17304.0,2010-06-23 16:23:00,1,111.5,169,1
17305.0,2010-03-01 12:47:00,1,2135.46,283,1
17306.0,2010-11-11 12:44:00,2,1151.04,28,0
17307.0,2010-12-09 15:24:00,15,3378.31,0,0
17308.0,2010-11-11 13:19:00,2,4511.76,28,0
17309.0,2010-11-23 13:47:00,2,247.84,16,0
17310.0,2010-11-17 16:00:00,2,1025.1,22,0
17311.0,2010-11-12 12:38:00,5,2105.81,27,0
17314.0,2010-11-11 13:52:00,11,1999.94,28,0
17315.0,2010-11-29 15:36:00,6,3354.09,10,0
17316.0,2010-10-15 14:35:00,1,124.45,55,0
17318.0,2009-12-14 13:11:00,1,164.28,360,1
17319.0,2010-02-08 15:47:00,1,29.1,304,1
17320.0,2010-12-06 15:38:00,4,1695.15,3,0
17321.0,2010-11-10 12:56:00,4,1040.32,29,0
17322.0,2010-11-28 14:41:00,7,900.64,11,0
17323.0,2010-10-28 19:59:00,5,644.52,42,0
17324.0,2010-12-08 12:45:00,10,1158.64,1,0
17325.0,2010-10-25 09:20:00,2,512.77,45,0
17326.0,2010-10-27 15:38:00,2,321.95,43,0
17327.0,2010-10-26 09:54:00,2,152.35,44,0
17328.0,2010-02-04 17:11:00,1,104.7,308,1
17329.0,2009-12-08 16:57:00,3,481.32,366,1
17330.0,2010-06-13 12:34:00,2,59.900000000000006,179,1
17332.0,2010-06-29 16:10:00,5,838.27,163,1
17334.0,2010-10-29 12:16:00,1,328.13,41,0
17335.0,2010-11-21 10:17:00,2,508.0,18,0
17336.0,2010-08-24 15:37:00,1,81.12,107,1
17338.0,2010-11-29 16:13:00,10,5424.39,10,0
17339.0,2010-12-09 14:44:00,3,60.0,0,0
17340.0,2010-12-08 16:00:00,16,9520.46,1,0
17341.0,2010-12-08 12:46:00,3,1108.47,1,0
17342.0,2010-11-30 14:08:00,7,1155.8400000000001,9,0
17343.0,2010-11-28 10:33:00,5,1066.3,11,0
17344.0,2009-12-11 12:31:00,2,294.04,363,1
17345.0,2010-11-29 12:20:00,8,946.64,10,0
17346.0,2010-12-01 14:34:00,12,2646.44,8,0
17348.0,2010-09-28 10:49:00,4,1316.8899999999999,72,0
17349.0,2010-11-24 15:09:00,4,741.5,15,0
17350.0,2010-11-10 16:15:00,3,619.971,29,0
17351.0,2010-10-08 15:40:00,9,1401.08,62,0
17352.0,2010-01-12 16:13:00,1,36.25,331,1
17353.0,2010-10-22 12:04:00,5,1415.55,48,0
17354.0,2010-10-07 13:42:00,3,1750.3999999999999,63,0
17355.0,2010-11-18 13:18:00,1,285.11,21,0
17356.0,2010-06-03 10:25:00,4,768.25,189,1
17358.0,2010-11-28 13:21:00,3,500.2,11,0
17359.0,2010-03-01 14:48:00,1,156.6,283,1
17360.0,2010-11-19 12:00:00,4,615.64,20,0
17361.0,2010-02-01 14:33:00,2,392.44,311,1
17362.0,2010-11-04 12:39:00,6,698.3100000000001,35,0
17363.0,2010-11-09 17:11:00,3,940.86,30,0
17364.0,2010-11-28 15:47:00,19,7228.82,11,0
17365.0,2010-11-18 10:19:00,8,3404.27,21,0
17366.0,2010-11-12 16:55:00,3,1094.59,27,0
17368.0,2010-11-29 15:48:00,7,863.72,10,0
17369.0,2010-09-10 09:49:00,1,979.1999999999999,90,0
17371.0,2010-03-26 14:01:00,3,238.66,258,1
17372.0,2010-11-23 11:12:00,23,2982.75,16,0
17373.0,2010-10-17 13:35:00,3,520.58,53,0
17374.0,2010-11-11 17:51:00,2,215.44,28,0
17375.0,2010-10-04 09:14:00,1,260.45,66,0
17376.0,2010-10-31 10:42:00,2,250.44,39,0
17377.0,2010-12-09 10:42:00,72,13925.49,0,0
17378.0,2010-11-30 18:46:00,2,0.0,9,0
17380.0,2010-10-01 16:42:00,4,643.75,69,0
17381.0,2010-12-06 09:45:00,12,19726.76,3,0
17382.0,2010-09-30 10:53:00,7,836.88,70,0
17383.0,2010-09-12 14:54:00,1,110.69999999999999,88,0
17384.0,2010-08-29 16:01:00,1,171.15,102,1
17386.0,2010-11-19 13:40:00,1,126.35000000000001,20,0
17388.0,2010-10-15 10:39:00,7,1432.01,55,0
17389.0,2010-11-30 12:21:00,34,23286.95,9,0
17390.0,2010-10-15 11:29:00,1,149.3,55,0
17392.0,2010-09-15 16:17:00,1,168.65,85,0
17393.0,2010-10-25 11:10:00,2,381.15,45,0
17395.0,2010-07-19 15:34:00,1,97.5,143,1
17396.0,2010-12-03 09:45:00,9,1198.8,6,0
17397.0,2010-10-19 13:20:00,1,536.77,51,0
17399.0,2010-06-17 16:52:00,1,-25111.09,175,1
17400.0,2010-05-07 17:49:00,3,2547.09,216,1
17401.0,2010-06-16 16:54:00,1,114.85,176,1
17402.0,2010-12-05 15:06:00,15,2413.23,4,0
17403.0,2010-09-15 12:29:00,1,118.95,85,0
17404.0,2010-11-05 11:32:00,10,15706.0,34,0
17406.0,2010-12-08 10:35:00,14,2663.38,1,0
17407.0,2010-10-24 11:57:00,1,552.9,46,0
17408.0,2010-07-27 13:17:00,3,132.24,135,1
17409.0,2010-10-14 10:10:00,8,7021.66,56,0
17411.0,2010-12-09 11:42:00,6,537.59,0,0
17412.0,2010-12-02 16:29:00,13,3126.92,7,0
17413.0,2010-10-31 12:33:00,2,560.14,39,0
17414.0,2010-10-12 16:53:00,4,1471.52,58,0
17416.0,2010-11-11 12:47:00,16,10383.13,28,0
17417.0,2010-06-09 10:00:00,1,164.18,183,1
17418.0,2010-11-17 13:42:00,1,206.60000000000002,22,0
17419.0,2010-12-07 15:04:00,8,2273.95,2,0
17420.0,2010-12-01 09:56:00,6,475.7,8,0
17421.0,2010-11-18 16:57:00,3,1059.41,21,0
17422.0,2010-11-30 14:16:00,10,1488.52,9,0
17423.0,2010-11-11 12:26:00,1,420.54,28,0
17424.0,2010-10-07 14:25:00,1,-176.96,63,0
17426.0,2010-09-13 12:35:00,10,2584.11,87,0
17428.0,2010-12-06 09:37:00,19,14159.61,3,0
17429.0,2010-11-08 13:28:00,3,830.04,31,0
17430.0,2010-12-09 13:05:00,3,469.40999999999997,0,0
17432.0,2010-11-19 17:01:00,7,1385.6299999999999,20,0
17433.0,2010-11-19 13:37:00,1,266.8,20,0
17435.0,2010-10-24 13:55:00,1,331.35,46,0
17436.0,2010-10-27 13:43:00,5,305.01,43,0
17437.0,2010-06-28 11:11:00,1,373.17,164,1
17438.0,2010-09-21 14:12:00,4,1034.32,79,0
17439.0,2010-02-22 12:48:00,1,325.74,290,1
17440.0,2010-06-08 14:40:00,1,137.16,184,1
17441.0,2009-12-07 13:32:00,1,293.35,367,1
17442.0,2010-12-09 15:13:00,14,2290.44,0,0
17445.0,2010-03-19 12:27:00,1,-506.51,265,1
17448.0,2010-07-30 14:07:00,53,14480.36,132,1
17449.0,2010-11-17 13:50:00,6,2430.29,22,0
17450.0,2010-12-07 09:43:00,8,46097.22,2,0
17452.0,2010-04-15 15:16:00,1,-227.28,238,1
17454.0,2010-09-13 15:54:00,7,1015.11,87,0
17456.0,2010-12-09 15:23:00,2,975.5600000000001,0,0
17457.0,2010-11-25 13:05:00,13,4061.31,14,0
17458.0,2010-11-23 11:43:00,1,213.08,16,0
17460.0,2010-12-02 15:14:00,15,1554.77,7,0
17463.0,2010-06-01 16:32:00,3,656.55,191,1
17464.0,2010-07-05 13:24:00,3,589.78,157,1
17465.0,2010-10-10 11:56:00,9,2533.64,60,0
17467.0,2010-11-09 12:58:00,1,102.6,30,0
17468.0,2010-11-29 17:25:00,1,57.8,10,0
